,dcp,rsi,stochrsi,willr,roc
2012-05-21,122.076344392649,43.2282,65.7244,-76.6788,-0.0129
2012-05-22,121.496086687708,41.6737,42.1316,-83.6826,-1.1748
2012-05-23,121.063979886157,40.5312,37.7207,-80.3384,-3.2532
2012-05-24,121.045461023233,40.4812,36.5646,-80.5404,-4.2138
2012-05-25,119.940502202122,37.5666,0.0,-92.5932,-5.6527
2012-05-29,121.273860332625,42.7979,100.0,-78.049,-4.7282
2012-05-30,120.082480151204,39.6715,40.2357,-91.0391,-6.0814
2012-05-31,119.076288599019,37.2522,0.0,-94.3898,-6.8952
2012-06-01,116.718220053409,32.3809,0.0,-97.2789,-8.3779
2012-06-04,116.384880520783,31.7629,0.0,-90.8928,-7.6368
2012-06-05,116.792295505103,33.3983,20.6796,-86.4615,-6.7494
2012-06-06,119.749140618578,43.7058,100.0,-56.9846,-3.7175
2012-06-07,120.026923562433,44.5544,100.0,-54.2154,-3.3742
2012-06-08,120.459030363984,45.89,100.0,-46.164,-2.7218
2012-06-11,118.835543381012,41.8985,68.047,-61.9157,-4.3048
2012-06-12,120.094826059819,45.7511,96.5215,-47.8155,-2.4519
2012-06-13,119.199747685177,43.5886,42.3433,-57.4913,-2.9843
2012-06-14,120.434338546753,47.2113,100.0,-41.2618,-2.3181
2012-06-15,122.903520269905,53.4983,100.0,-1.3855,0.6115
2012-06-18,122.403510970967,52.1738,86.6342,-10.6804,1.2303
2012-06-19,122.798580046671,53.1387,96.3716,-8.1601,0.5916
2012-06-20,122.705985732053,52.8755,90.0944,-9.3149,0.9958
2012-06-21,119.378763360105,44.5326,0.0,-50.8083,-1.392
2012-06-22,119.570124943649,45.0575,6.0984,-48.4219,-1.2188
2012-06-25,119.051596781787,43.8734,0.0,-54.8884,-0.7411
2012-06-26,118.48985793977,42.5969,0.0,-61.8938,-2.2956
2012-06-27,119.138018142098,44.5562,79.6277,-53.8106,-0.7865
2012-06-28,118.150345452837,42.2434,0.0,-66.1278,-0.7776
2012-06-29,120.730640353531,49.458,100.0,-33.9492,3.4377
2012-07-02,120.884964211228,49.8523,100.0,-33.4674,3.8666
2012-07-03,120.946693754307,50.0166,100.0,-36.6096,3.5571
2012-07-05,120.551624678602,48.937,86.1115,-42.3805,0.6701
2012-07-06,118.156518407145,43.0124,0.0,-77.367,-1.5583
2012-07-09,117.082424357573,40.6871,0.0,-86.4322,-2.8031
2012-07-10,114.977446938586,36.6048,0.0,-95.4135,-3.2466
2012-07-11,114.35397855349,35.4945,0.0,-89.4417,-4.7803
2012-07-12,113.020620422988,33.2257,0.0,-93.1643,-5.1838
2012-07-13,114.823123080889,38.793,74.6141,-77.0673,-4.6591
2012-07-16,114.070022655328,37.4208,75.3534,-83.7927,-7.1873
2012-07-17,113.366305864229,36.1627,52.7545,-90.0772,-7.3831
2012-07-18,116.205864845854,44.1398,100.0,-64.2258,-5.3687
2012-07-19,120.582489450142,53.5558,100.0,-23.3523,-1.7306
2012-07-20,118.798505655164,49.9436,79.232,-30.9446,-0.4861
2012-07-23,117.798487057288,48.032,68.2416,-41.4984,-1.4817
2012-07-24,117.496012296201,47.4537,35.1949,-44.6906,-1.3066
2012-07-25,117.952810914985,48.4405,16.1716,-39.8697,-0.4532
2012-07-26,119.724448801346,52.112,100.0,-21.1726,0.4922
2012-07-27,121.230649652469,54.9809,100.0,-6.5553,2.6071
2012-07-30,121.409665327398,55.3158,100.0,-7.2545,0.5624
2012-07-31,120.977558525846,54.2896,85.0744,-11.6323,0.0766
2012-08-01,120.483722181216,53.1045,30.9781,-16.6875,-0.3828
2012-08-02,120.03309651674,52.0138,0.0,-21.25,-0.4301
2012-08-03,122.545488920048,57.1755,100.0,-2.5146,3.7145
2012-08-06,122.693639823437,57.4595,100.0,-6.5229,4.7925
2012-08-07,123.415875477459,58.8598,100.0,-4.9921,7.3392
2012-08-08,123.38501070592,58.7727,98.7288,-5.2549,7.8974
2012-08-09,123.006852355266,57.673,29.5405,-9.0342,8.8358
2012-08-10,123.546192953739,58.8295,97.8424,-4.1792,7.597
2012-08-13,123.372612071472,58.29,51.9876,-5.7697,8.1552
2012-08-14,122.926261231356,56.878,0.0,-10.0586,8.4328
2012-08-15,122.994453720818,57.0453,8.5745,-12.8761,5.8419
2012-08-16,124.507087123433,60.614,100.0,-3.4759,3.2547
2012-08-17,124.742661177939,61.1432,100.0,-5.3423,5.0036
2012-08-20,124.296310337823,59.5474,62.5857,-10.5323,5.516
2012-08-21,123.149436651414,55.6211,0.0,-24.8422,4.8116
2012-08-22,122.281532240078,52.8454,0.0,-46.3464,3.6699
2012-08-23,121.320638070384,49.941,0.0,-64.2803,1.3332
2012-08-24,122.603896735717,53.5313,37.374,-43.1596,1.1328
2012-08-27,121.31443875316,49.7567,0.0,-64.3823,-0.0784
2012-08-28,120.806094740806,48.3422,0.0,-72.749,-0.1417
2012-08-29,120.936280402506,48.735,7.5713,-70.6063,0.3756
2012-08-30,119.876197157231,45.7524,0.0,-97.8458,-0.1307
2012-08-31,120.793696106358,48.6174,71.5469,-81.0658,-1.4295
2012-09-04,120.601517272419,48.0578,77.2925,-84.5805,-1.7052
2012-09-05,120.911483133611,49.0534,100.0,-78.9116,-2.0292
2012-09-06,123.428405926487,56.225,100.0,-32.8798,0.0352
2012-09-07,123.67637861544,56.8549,100.0,-28.3447,0.5443
2012-09-10,124.575279612895,59.1004,100.0,-11.9048,0.833
2012-09-11,126.013521208824,62.3966,100.0,-1.8482,2.1406
2012-09-12,126.323487070016,63.0718,100.0,-7.6722,2.7636
2012-09-13,127.929110230988,66.3648,100.0,-3.3015,4.0121
2012-09-14,128.208079506061,66.9045,100.0,-5.8051,2.9725
2012-09-17,128.418856291671,67.3216,100.0,-5.6718,2.947
2012-09-18,128.36926175388,67.1121,95.0711,-6.212,3.2768
2012-09-19,127.972505451555,65.3986,0.0,-10.5334,3.9164
2012-09-20,127.817522520959,64.7191,0.0,-12.2215,4.5272
2012-09-21,127.693536176483,64.1578,0.0,-13.5719,5.2529
2012-09-24,127.265783288038,62.1987,0.0,-18.2309,3.8024
2012-09-25,127.073604454099,61.3133,0.0,-20.3241,4.7473
2012-09-26,126.466071366164,58.5402,0.0,-26.9413,4.6852
2012-09-27,127.650140955916,62.0605,62.6661,-14.0446,5.5516
2012-09-28,128.604835808386,64.6108,100.0,-5.7731,7.2814
2012-10-01,130.477029609983,68.923,100.0,-6.9189,8.0164
2012-10-02,130.086472624882,67.1269,82.701,-10.6943,7.8647
2012-10-03,130.501826878878,68.0587,87.4055,-7.9284,7.9317
2012-10-04,130.427435072192,67.697,71.5673,-9.9488,5.6705
2012-10-05,130.551421416669,67.9954,48.3549,-9.1884,5.5589
2012-10-08,130.074073990434,65.5412,0.0,-17.4645,4.414
2012-10-09,128.939598938473,60.1133,0.0,-43.0351,2.322
2012-10-10,127.594347100901,54.4814,0.0,-71.6687,1.006
2012-10-11,127.557151197558,54.3332,0.0,-76.4259,-0.2908
2012-10-12,128.82181191122,58.3836,36.1378,-50.5703,0.4787
2012-10-15,129.522334757513,60.4299,100.0,-36.2484,0.8593
2012-10-16,130.805593422846,63.8569,100.0,-10.0127,1.8979
2012-10-17,124.376901461733,43.8368,0.0,-84.29,-2.8097
2012-10-18,120.86188859582,37.1359,0.0,-94.9774,-5.4418
2012-10-19,119.869997840007,35.5229,0.0,-99.0328,-6.1268
2012-10-22,120.514726831286,37.3837,6.5674,-89.8708,-5.3047
2012-10-23,118.561941905779,34.2338,0.0,-98.5132,-6.6982
2012-10-24,118.233378092916,33.7304,0.0,-99.2463,-6.5098
2012-10-25,118.778918008613,35.3908,45.4485,-95.1013,-6.9496
2012-10-26,119.814203984993,38.4704,100.0,-87.235,-6.8354
2012-10-31,120.595317955195,40.7146,100.0,-81.3,-7.5735
2012-11-01,122.219539067839,45.0977,100.0,-68.959,-6.0475
2012-11-02,119.913393060574,40.6104,53.7715,-86.4814,-8.1136
2012-11-05,120.353544583466,41.7743,49.8536,-83.1371,-7.7238
2012-11-06,120.930081085282,43.3064,60.0799,-77.9354,-7.3698
2012-11-07,119.03309001479,39.6894,0.0,-92.9061,-8.4882
2012-11-08,118.373040446807,38.5114,0.0,-98.115,-8.195
2012-11-09,118.086603841833,37.9962,0.0,-96.4127,-7.4515
2012-11-12,117.843755415877,37.5479,0.0,-91.8663,-7.6149
2012-11-13,117.264655323212,36.4679,0.0,-95.9707,-8.9714
2012-11-14,115.514901279785,33.4115,0.0,-99.0721,-10.8147
2012-11-15,115.726615292157,34.1148,15.3403,-93.9649,-11.5278
2012-11-16,116.405345508291,36.3823,71.8206,-85.0767,-6.4092
2012-11-19,118.528712514727,42.8584,100.0,-54.875,-1.9304
2012-11-20,117.812621002293,41.3636,84.1771,-64.1916,-1.7163
2012-11-21,118.491351218426,43.3354,100.0,-55.3611,-1.6789
2012-11-23,120.48395368781,48.6695,100.0,-29.4364,1.6211
2012-11-26,120.104113842083,47.7673,87.6501,-34.3783,1.5822
2012-11-27,119.076678193808,45.3723,54.8686,-47.7457,0.2507
2012-11-28,119.543694397569,46.6521,62.1784,-41.6696,-0.2258
2012-11-29,119.263484675312,45.9719,18.1843,-45.3153,-1.1044
2012-11-30,118.354359798656,43.7912,0.0,-57.1434,-3.1625
2012-12-03,117.986973718364,42.9251,0.0,-57.6539,-1.6065
2012-12-04,117.912251125762,42.7441,0.0,-58.7351,-2.0284
2012-12-05,117.470142452867,41.6503,0.0,-56.5169,-2.8611
2012-12-06,118.123965138134,43.8856,100.0,-43.5132,-0.7638
2012-12-07,119.525013749419,48.3489,100.0,-17.6808,0.9732
2012-12-10,119.942214891446,49.6053,100.0,-10.5023,1.5714
2012-12-11,120.926062360704,52.4749,100.0,-5.988,2.6156
2012-12-12,120.147702021101,50.0991,72.3403,-18.4631,2.4586
2012-12-13,119.549921280286,48.3302,0.0,-28.0439,3.4931
2012-12-14,119.406702977799,47.9037,0.0,-31.3402,3.18
2012-12-17,120.564903163128,51.5442,79.6404,-15.0127,3.5733
2012-12-18,121.853867885511,55.2109,100.0,-2.5612,2.8054
2012-12-19,121.474028039785,53.9447,82.6717,-14.4059,3.1078
2012-12-20,121.280994675563,53.2909,73.7244,-17.6656,2.3543
2012-12-21,120.440365508792,50.486,0.0,-31.8612,-0.0362
2012-12-24,119.805223471676,48.4575,0.0,-42.5868,-0.2489
2012-12-26,119.525013749419,47.5699,0.0,-47.3186,0.3765
2012-12-27,119.998256835898,49.2234,28.9021,-39.327,0.3802
2012-12-28,118.204914613452,43.7231,0.0,-69.6109,-0.8876
2012-12-31,119.275938440746,47.4169,67.1563,-51.5247,0.7787
2013-01-02,122.264842144821,55.9166,100.0,-1.0515,3.6257
2013-01-03,121.592338811404,53.8548,83.0912,-12.408,3.121
2013-01-04,120.795297823651,51.4864,63.6676,-30.597,2.8306
2013-01-07,120.266012792721,49.9509,29.8127,-43.4954,1.8134
2013-01-08,120.097886959367,49.4577,0.0,-47.0434,0.4793
2013-01-09,119.755408409941,48.4323,0.0,-54.2707,-0.1557
2013-01-10,120.104113842083,49.5533,36.7032,-46.912,-0.6797
2013-01-11,121.081734428625,52.5944,100.0,-26.2812,0.7774
2013-01-14,119.942214891446,48.9721,12.9706,-50.3285,0.3281
2013-01-15,119.867492298844,48.7404,7.4035,-51.9054,0.3859
2013-01-16,119.923534243296,48.9312,4.9496,-50.7227,-0.532
2013-01-17,120.583583811279,51.1834,63.389,-36.7937,-1.0425
2013-01-18,121.094188194058,52.8757,100.0,-25.0333,-0.3127
2013-01-22,122.096716311467,56.0263,100.0,-3.5952,0.6726
2013-01-23,127.476742978802,68.0812,100.0,-19.5542,5.8422
2013-01-24,127.289936497297,67.4058,96.0031,-21.074,6.2474
2013-01-25,127.632415046723,68.0181,99.585,-18.2877,6.783
2013-01-28,127.607507515855,67.9204,98.6662,-18.4904,6.3411
2013-01-29,126.966138596023,65.3758,0.0,-23.7082,7.4119
2013-01-30,126.729517052783,64.4382,0.0,-27.8175,6.249
2013-01-31,126.449307330526,63.3065,0.0,-30.2914,3.4225
2013-02-01,127.763179583776,66.2335,63.4384,-18.6916,5.075
2013-02-04,126.897642886137,62.7619,0.0,-26.3332,5.0518
2013-02-05,126.274954614455,60.3657,0.0,-31.8307,4.9964
2013-02-06,125.702081404507,58.2135,0.0,-36.8884,4.6664
2013-02-07,124.90167018076,55.313,0.0,-43.955,4.2973
2013-02-08,126.114793441752,58.6036,44.1758,-33.2447,5.0046
2013-02-11,125.164305113552,55.2483,0.0,-41.6363,3.3717
2013-02-12,125.089266561326,54.9867,0.0,-42.2988,4.2913
2013-02-13,125.120532624753,55.08,2.5794,-44.3641,4.3824
2013-02-14,124.84539126659,54.0424,0.0,-52.7105,4.1042
2013-02-15,125.677068553765,56.6412,100.0,-45.671,4.224
2013-02-19,125.26435651652,55.0161,37.4681,-50.8782,3.4437
2013-02-20,124.632782035282,52.5858,0.0,-93.0169,2.0771
2013-02-21,124.0199671921,50.3156,0.0,-96.962,-2.7117
2013-02-22,125.745853893306,55.9529,89.1183,-58.8493,-1.213
2013-02-25,123.507203751887,48.4475,0.0,-100.0,-3.2321
2013-02-26,124.526477419628,51.5615,41.4905,-77.8347,-2.4145
2013-02-27,126.521252266312,56.922,100.0,-30.8995,-0.3504
2013-02-28,125.583270363482,53.966,65.1183,-52.4038,-0.9045
2013-03-01,126.883938602072,57.2096,100.0,-22.5845,0.3437
2013-03-04,128.309671094373,60.4269,100.0,-0.0,0.4277
2013-03-05,129.147601594234,62.1858,100.0,-11.4818,1.7731
2013-03-06,130.304445941057,64.4802,100.0,-1.0018,3.191
2013-03-07,130.954780060352,65.7113,100.0,-1.4888,4.1787
2013-03-08,131.555088478163,66.8285,100.0,-2.7211,5.3269
2013-03-11,131.367492097597,66.1198,84.7366,-4.9887,4.165
2013-03-12,131.661393093817,66.7021,94.6192,-1.4361,5.1908
2013-03-13,132.605628209332,68.5311,100.0,-2.0202,6.0088
2013-03-14,134.94432975372,72.4732,100.0,-0.327,7.8515
2013-03-15,134.394047037393,70.2923,65.673,-5.329,7.6484
2013-03-18,133.324747668167,66.2164,0.0,-14.6275,6.0852
2013-03-19,133.468571559935,66.4915,4.3967,-13.3768,6.5495
2013-03-20,134.48159201499,68.3993,34.8881,-4.5677,7.9023
2013-03-21,132.730692463042,61.9793,0.0,-19.7934,7.0236
2013-03-22,132.618134634703,61.5881,0.0,-20.7722,5.4652
2013-03-25,131.780204134842,58.6856,0.0,-28.5714,6.6984
2013-03-26,132.793224589898,61.0232,24.0647,-20.4624,6.6385
2013-03-27,131.874002325125,57.8944,0.0,-30.2902,4.2307
2013-03-28,133.381026582337,61.3171,92.665,-15.7195,6.2092
2013-04-01,132.805731015269,59.3776,43.3331,-26.367,4.6671
2013-04-02,134.043867127003,62.0939,100.0,-15.0833,4.469
2013-04-03,132.980820970463,58.5552,15.7356,-35.0649,2.9681
2013-04-04,132.136637257917,55.8926,0.0,-59.9217,1.4061
2013-04-05,130.948526847666,52.3649,0.0,-67.887,-0.0048
2013-04-08,130.892247933497,52.2006,0.0,-68.8285,-0.5039
2013-04-09,130.829715806641,52.0098,0.0,-69.8745,-0.4094
2013-04-10,132.568108933218,56.6476,100.0,-40.795,0.6887
2013-04-11,133.143404500287,58.0595,100.0,-31.1715,0.4055
2013-04-12,132.180409746716,54.9085,47.915,-47.2803,-2.0482
2013-04-15,130.854728657383,50.9052,0.0,-69.1983,-2.6335
2013-04-16,132.568108933218,55.3355,61.9255,-40.2954,-0.5675
2013-04-17,131.11111037749,51.1998,4.1181,-64.8734,-1.7663
2013-04-18,129.535300780737,47.1849,0.0,-88.5584,-3.678
2013-04-19,118.811041025054,30.2128,0.0,-99.045,-10.4871
2013-04-22,117.454093872294,28.8315,0.0,-99.4487,-11.4344
2013-04-23,119.817808267424,34.336,24.6085,-85.5568,-9.0775
2013-04-24,119.88034039428,34.4772,30.7607,-85.1893,-9.7241
2013-04-25,121.281060035838,37.6375,100.0,-76.957,-8.0326
2013-04-26,121.506175692517,38.1422,100.0,-75.634,-8.903
2013-04-29,124.532730632313,44.4992,100.0,-57.8464,-6.2294
2013-04-30,126.652569732708,48.4083,100.0,-45.3877,-5.5141
2013-05-01,124.832884841219,45.5118,73.1084,-52.9713,-6.1272
2013-05-02,126.558771542425,48.5833,100.0,-42.1094,-4.2213
2013-05-03,127.884452631757,50.8245,100.0,-33.7662,-2.3399
2013-05-06,126.802646837161,48.9902,65.4723,-40.5746,-3.1244
2013-05-07,127.334169915431,49.9249,83.0663,-37.2294,-2.6718
2013-05-08,128.672357430134,52.244,100.0,-28.8076,-2.9387
2013-05-09,127.679767230253,50.4208,43.9668,-32.1436,-4.1036
2013-05-10,128.452479854211,51.7992,86.3298,-27.0626,-2.8203
2013-05-13,127.196036563222,49.4462,0.0,-35.3244,-2.796
2013-05-14,127.660920580888,50.3251,31.412,-29.6346,-3.7016
2013-05-15,127.730024961892,50.4598,43.0772,-26.5262,-2.5788
2013-05-16,128.59068861622,52.1612,100.0,-9.6074,-0.7292
2013-05-17,130.946519786823,56.4688,100.0,-4.6724,10.2141
2013-05-20,130.418813604608,55.2948,80.8913,-8.7313,11.0381
2013-05-21,131.078446332377,56.4852,100.0,-4.4059,9.3981
2013-05-22,130.035598400856,54.0884,44.5709,-16.8822,8.4712
2013-05-23,129.514174435096,52.9069,0.0,-22.4256,6.7885
2013-05-24,129.237756911079,52.2698,0.0,-27.0144,6.3631
2013-05-28,130.531893500797,54.9438,63.4357,-17.2852,4.8173
2013-05-29,130.619844531166,55.1237,100.0,-18.7874,3.1324
2013-05-30,131.524483700678,56.9829,100.0,-13.4022,5.3604
2013-05-31,130.682666695715,54.7606,52.8491,-34.7662,3.2585
2013-06-03,131.266912826025,56.0138,56.3931,-26.6014,2.6449
2013-06-04,129.533021084461,51.5525,0.0,-51.4165,2.1532
2013-06-05,127.365656407506,46.6624,0.0,-92.9577,0.0247
2013-06-06,128.03157135173,48.25,16.9772,-77.8306,-0.498
2013-06-07,129.63353654774,51.8772,55.7648,-53.568,1.5302
2013-06-10,128.798001759233,49.9549,63.1372,-66.2226,0.269
2013-06-11,128.144651247919,48.4763,34.7841,-76.118,0.7458
2013-06-12,126.398195073445,44.7495,0.0,-93.9843,-0.9891
2013-06-13,128.012724702365,48.5952,53.9543,-70.5326,0.2213
2013-06-14,127.026416718939,46.5133,33.8843,-84.0206,-1.2165
2013-06-17,127.554122901154,47.7735,78.6313,-76.8041,-2.5907
2013-06-18,128.703768512408,50.4505,100.0,-61.0825,-1.315
2013-06-19,126.86307909111,46.4387,0.0,-86.2543,-3.2159
2013-06-20,123.979541738292,41.0553,0.0,-99.5238,-4.6572
2013-06-21,122.792202828308,39.0911,0.0,-89.5883,-5.1901
2013-06-24,121.586017268959,37.1885,0.0,-89.3411,-5.9207
2013-06-25,122.49065643847,39.5126,25.1254,-82.3643,-6.1604
2013-06-26,122.415269841011,39.3848,56.8,-82.9457,-6.2813
2013-06-27,122.911564940951,40.714,100.0,-79.1182,-6.5485
2013-06-28,120.059438670408,35.9457,0.0,-87.5231,-8.129
2013-07-01,120.166236350142,36.2401,6.1727,-86.0612,-8.4566
2013-07-02,120.30444511215,36.6367,14.4906,-83.3603,-7.1245
2013-07-03,121.403832991765,39.7736,80.2782,-73.9365,-4.6809
2013-07-05,122.459245356196,42.6431,100.0,-64.8896,-4.3523
2013-07-08,122.49065643847,42.7286,100.0,-64.6204,-5.5101
2013-07-09,120.178800783051,38.3055,27.3948,-83.6538,-6.692
2013-07-10,120.775611346271,39.9935,38.1621,-78.2805,-5.7506
2013-07-11,121.121133251293,40.9776,60.4116,-75.1697,-4.175
2013-07-12,120.662531450082,40.0597,39.6593,-79.2986,-5.7418
2013-07-15,121.874999225886,43.5769,100.0,-68.3824,-4.0554
2013-07-16,121.780765979062,43.3687,94.1901,-69.2308,-4.5262
2013-07-17,122.220521130908,44.6674,100.0,-63.0566,-5.0373
2013-07-18,124.381603591408,50.5349,100.0,-27.9157,-1.956
2013-07-19,121.586017268959,44.1586,11.0221,-59.0583,-1.9306
2013-07-22,121.93153917398,45.0605,23.6071,-54.6688,-0.7009
2013-07-23,122.49065643847,46.5314,37.2125,-47.5658,0.744
2013-07-24,123.514657720626,49.1557,78.37,-34.5571,0.836
2013-07-25,123.897872924377,50.1202,100.0,-29.6887,1.2111
2013-07-26,123.979541738292,50.3315,100.0,-28.6512,0.8689
2013-07-29,123.263369062428,48.437,50.1473,-44.2884,2.6686
2013-07-30,123.137724733329,48.1027,0.0,-46.161,2.4728
2013-07-31,122.5283497372,46.4652,0.0,-56.5676,1.8486
2013-08-01,123.012080404231,47.9459,38.2972,-50.4921,1.3247
2013-08-02,122.603736334659,46.7958,16.7656,-56.8898,0.118
2013-08-05,122.817331694127,47.4893,62.5425,-53.5433,0.2667
2013-08-06,119.984052072948,40.1767,0.0,-93.2521,-0.162
2013-08-07,119.054284037617,38.1475,0.0,-95.708,-1.4252
2013-08-08,118.65651039027,37.2992,0.0,-91.326,-2.0348
2013-08-09,118.58705784867,37.1474,0.0,-92.163,-1.7201
2013-08-12,119.388919010781,40.1102,97.8049,-82.4998,-2.0399
2013-08-13,118.965889893762,39.087,65.4653,-87.5977,-2.3114
2013-08-14,118.403955693542,37.7408,20.0288,-94.3695,-3.1227
2013-08-15,117.305342762775,35.2429,0.0,-97.0556,-5.6892
2013-08-16,117.021218728956,34.6191,0.0,-100.0,-3.7544
2013-08-19,116.320379445535,33.098,0.0,-98.0458,-4.6019
2013-08-20,116.528737070336,34.0055,19.5446,-89.8206,-4.8672
2013-08-21,116.718153092882,34.851,81.7313,-87.626,-5.5026
2013-08-22,116.926510717683,35.8034,100.0,-85.2119,-5.6267
2013-08-23,117.071729668301,36.4847,100.0,-83.5294,-5.5717
2013-08-26,116.642386683864,35.3183,52.9544,-88.5038,-5.3714
2013-08-27,115.379613200223,32.1375,0.0,-98.7518,-6.3004
2013-08-28,115.013408889967,31.2776,0.0,-92.9716,-6.1332
2013-08-29,115.316474526041,32.843,30.0622,-88.839,-6.256
2013-08-30,115.082861431568,32.247,23.99,-91.5206,-6.1343
2013-09-03,116.149905025244,37.684,100.0,-72.6184,-5.4287
2013-09-04,115.625854029533,36.1829,76.569,-77.1654,-3.6323
2013-09-05,116.26986850619,39.3101,100.0,-65.6918,-2.3388
2013-09-06,115.562715355351,37.203,70.1671,-78.2902,-2.6074
2013-09-09,116.7939195019,42.8202,100.0,-56.3555,-1.5121
2013-09-10,117.816766023649,46.9686,100.0,-38.1327,-1.3168
2013-09-11,120.405451665112,55.5581,100.0,-1.74,1.2101
2013-09-12,120.424393267367,55.6135,100.0,-5.773,1.7064
2013-09-13,121.333590175588,58.2423,100.0,-7.75,3.434
2013-09-16,121.952349182571,59.9419,100.0,-12.108,4.2139
2013-09-17,121.327276308169,57.4552,43.2754,-19.329,4.3044
2013-09-18,122.754210344683,61.3119,100.0,-3.4083,5.3424
2013-09-19,122.103882000608,58.7567,33.7453,-10.8774,4.6143
2013-09-20,119.976108680674,51.3816,0.0,-35.3154,2.6081
2013-09-23,120.58855382024,53.1629,17.9372,-28.2814,3.004
2013-09-24,119.944539343583,51.091,0.0,-35.678,2.831
2013-09-25,119.628845972673,50.0838,0.0,-39.3038,3.6828
2013-09-26,120.102386029038,51.5906,48.937,-34.7212,4.4247
2013-09-27,118.018809781032,45.2624,0.0,-59.5665,2.3434
2013-09-30,116.920196850264,42.3774,0.0,-77.186,1.5965
2013-10-01,117.677860940449,44.9258,27.6605,-67.6471,1.3155
2013-10-02,116.781291767064,42.5801,2.2006,-81.1275,0.9993
2013-10-03,116.086766351062,40.8413,0.0,-90.1144,-0.1575
2013-10-04,116.238299169099,41.391,13.4576,-90.7485,0.5846
2013-10-07,114.918700878694,38.1423,0.0,-98.773,-1.6056
2013-10-08,112.841438498106,33.7526,0.0,-99.9382,-4.2229
2013-10-09,114.483044026838,39.5408,75.778,-83.869,-4.9187
2013-10-10,116.661328286118,46.1166,100.0,-62.5464,-3.1248
2013-10-11,117.538955857248,48.4926,100.0,-53.9555,-3.1274
2013-10-14,118.050379118123,49.849,100.0,-48.9493,-3.1996
2013-10-15,116.591875744518,46.1969,64.5705,-63.2262,-3.903
2013-10-16,117.898846300086,49.6747,95.3305,-50.4326,-3.9554
2013-10-17,110.385344072425,35.7073,0.0,-89.6614,-9.5972
2013-10-18,109.722387993514,34.7985,0.0,-93.9012,-8.5465
2013-10-21,109.14151219104,34.0004,0.0,-98.4888,-9.4926
2013-10-22,110.47373821628,37.4631,22.0913,-87.4935,-7.896
2013-10-23,110.978847609736,38.7457,100.0,-83.3246,-7.2307
2013-10-24,112.260562695631,41.927,100.0,-68.0513,-6.5293
2013-10-25,111.660745290902,40.8811,86.8049,-70.319,-5.3873
2013-10-28,111.976438661812,41.687,94.6236,-66.8516,-4.2283
2013-10-29,114.988153420295,48.7086,100.0,-33.7725,-2.2857
2013-10-30,113.744321538909,46.2857,69.046,-47.4341,-2.6006
2013-10-31,113.150818001598,45.1574,54.6322,-53.9528,-2.5291
2013-11-01,113.163445736434,45.1873,49.8511,-53.8141,-2.6453
2013-11-04,113.820087947927,46.7769,45.6042,-46.6019,-0.956
2013-11-05,112.292132032722,43.6746,0.0,-63.3842,-0.4868
2013-11-06,113.738007671491,47.165,100.0,-47.5035,-0.6508
2013-11-07,114.252142311894,48.3627,100.0,-41.8565,-2.0651
2013-11-08,114.245794970655,48.3484,99.6962,-41.9262,-2.8018
2013-11-11,116.080176588884,52.5955,100.0,-20.3421,-1.669
2013-11-12,116.200776072436,52.8637,100.0,-18.9931,-0.3354
2013-11-13,116.505448451934,53.5624,100.0,-4.0254,-1.1819
2013-11-14,115.654904725835,51.3266,57.1193,-14.9136,4.7738
2013-11-15,116.27694416731,52.842,67.7786,-6.9649,5.9738
2013-11-18,117.089403845973,54.7778,100.0,-4.0152,7.2822
2013-11-19,117.584496462658,55.9379,100.0,-7.4687,6.4366
2013-11-20,117.54641241522,55.822,97.4853,-9.5722,5.9179
2013-11-21,116.873594243828,53.7499,29.3247,-19.2356,4.1092
2013-11-22,115.077296673036,48.6725,0.0,-45.0351,3.0598
2013-11-25,113.579324140502,44.9456,0.0,-75.4438,1.4314
2013-11-26,112.544707518455,42.5754,0.0,-94.3258,-2.125
2013-11-27,113.598366164221,45.648,27.4965,-76.7916,-0.1283
2013-11-29,114.049027392229,46.9265,71.3638,-69.292,0.7938
2013-12-02,112.652612319528,43.5826,23.1492,-92.5301,-0.4514
2013-12-03,111.763984545991,41.5971,0.0,-95.8491,-1.8065
2013-12-04,111.548174943846,41.1182,0.0,-94.7653,-0.6625
2013-12-05,111.763984545991,41.8232,12.1378,-91.6968,-1.7356
2013-12-06,112.773211803079,45.0612,100.0,-77.3466,-1.2944
2013-12-09,112.639917637049,44.7152,91.2248,-79.2419,-1.4056
2013-12-10,112.424108034904,44.1376,76.5762,-82.3105,-3.1496
2013-12-11,111.20541851691,40.9903,0.0,-99.1023,-4.2989
2013-12-12,110.043855070073,38.2535,0.0,-99.459,-5.5462
2013-12-13,109.682056619418,37.434,0.0,-99.4819,-5.1644
2013-12-16,112.887463945391,47.852,100.0,-62.1021,-2.915
2013-12-17,111.560869626325,44.6156,68.9344,-77.5722,-4.7216
2013-12-18,113.426987950753,49.6573,100.0,-55.8105,-3.5358
2013-12-19,114.391783819164,52.0336,100.0,-42.4731,-2.6837
2013-12-20,114.264836994373,51.6956,95.4439,-40.5383,-2.2321
2013-12-23,115.667599408314,55.0887,100.0,-6.8627,0.513
2013-12-24,116.295986191029,56.5286,100.0,-2.5998,2.3919
2013-12-26,117.647969875053,59.4713,100.0,-1.6368,4.5344
2013-12-27,117.476591661585,58.939,93.1534,-10.3123,3.414
